;bill/BillType;bill/BillingEntity;bill/BillingPeriodEndDate;bill/BillingPeriodStartDate;bill/InvoiceId;bill/PayerAccountId;identity/LineItemId;identity/TimeInterval;lineItem/AvailabilityZone;lineItem/BlendedCost;lineItem/BlendedRate;lineItem/CurrencyCode;lineItem/LineItemDescription;lineItem/LineItemType;lineItem/NormalizationFactor;lineItem/NormalizedUsageAmount;lineItem/Operation;lineItem/ProductCode;lineItem/TaxType;lineItem/UnblendedCost;lineItem/UnblendedRate;lineItem/UsageAccountId;lineItem/UsageAmount;lineItem/UsageEndDate;lineItem/UsageStartDate;lineItem/UsageType;pricing/publicOnDemandCost;pricing/publicOnDemandRate;pricing/term;pricing/unit;product/ProductName;product/alarmType;product/availability;product/clockSpeed;product/currentGeneration;product/databaseEngine;product/dedicatedEbsThroughput;product/deploymentOption;product/description;product/durability;product/ecu;product/endpointType;product/engineCode;product/enhancedNetworkingSupported;product/feeCode;product/feeDescription;product/freeTier;product/fromLocation;product/fromLocationType;product/group;product/groupDescription;product/instanceFamily;product/instanceType;product/instanceTypeFamily;product/licenseModel;product/location;product/locationType;product/mailboxStorage;product/maxIopsBurstPerformance;product/maxIopsvolume;product/maxThroughputvolume;product/maxVolumeSize;product/memory;product/minVolumeSize;product/networkPerformance;product/normalizationSizeFactor;product/operatingSystem;product/operation;product/physicalProcessor;product/preInstalledSw;product/processorArchitecture;product/processorFeatures;product/productFamily;product/region;product/requestDescription;product/requestType;product/servicecode;product/servicename;product/sku;product/storage;product/storageClass;product/storageMedia;product/tenancy;product/toLocation;product/toLocationType;product/transferType;product/usagetype;product/vcpu;product/version;product/volumeType;reservation/NormalizedUnitsPerReservation;reservation/TotalReservedNormalizedUnits;reservation/TotalReservedUnits;reservation/UnitsPerReservation;resourceTags/aws:createdBy;resourceTags/user:Name;resourceTags/user:area;resourceTags/user:db;resourceTags/user:dtap;resourceTags/user:purpose
3219;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;upg2nrysjdmwtrle2yj7mhs4fbq44uneopqqwwd7l3crh6rs3sya;2017-09-12T00:00:00Z/2017-09-13T00:00:00Z;;2.056e-07;0.09;USD;$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier;Usage;;;ReadACL;AmazonS3;;2.056e-07;0.09;509579572466;2.2845e-06;2017-09-12T10:00:00Z;2017-09-12T09:00:00Z;DataTransfer-Out-Bytes;0.0;0.0;OnDemand;GB;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;US East (N. Virginia);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;us-east-1;;;AWSDataTransfer;;HQEH3ZWJVT46JHRG;;;;;External;Other;AWS Outbound;DataTransfer-Out-Bytes;;;;;;;;;;;;;
3220;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;vrw52p7odxkqcuvzahkmibwqqmpjkjgn7vf3plmitrukj3h3yo2a;2017-09-13T00:00:00Z/2017-09-14T00:00:00Z;;1.1440000008;0.11;USD;$0.11 per GB-month of General Purpose SSD (gp2) provisioned storage - EU (Ireland);Usage;;;CreateVolume-Gp2;AmazonEC2;;1.1440000008;0.11;509579572466;10.3999999992;2017-09-14T00:00:00Z;2017-09-13T00:00:00Z;EU-EBS:VolumeUsage.gp2;1.1439999999;0.11;OnDemand;GB-Mo;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;3000 for volumes <= 1 TiB;10000.0;160 MB/sec;16 TiB;;;;;;;;;;;Storage;eu-west-1;;;AmazonEC2;Amazon Elastic Compute Cloud;GDX844Q9TQAG2YZ2;;;SSD-backed;;;;;EU-EBS:VolumeUsage.gp2;;;General Purpose;;;;;;;;;;
3221;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;encxszlphiwpj7g6modap3jobu2vncrd6ynyhrsp33sifzxogvra;2017-09-20T00:00:00Z/2017-09-21T00:00:00Z;;5.62e-08;0.09;USD;$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier;Usage;;;ListTopics;AmazonSNS;;5.62e-08;0.09;509579572466;6.249e-07;2017-09-20T15:00:00Z;2017-09-20T14:00:00Z;EU-DataTransfer-Out-Bytes;0.0;0.0;OnDemand;GB;Amazon Simple Notification Service;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;FSEU4E6BRE95JTX8;;;;;External;Other;AWS Outbound;EU-DataTransfer-Out-Bytes;;;;;;;;;;;;;
3222;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;pz5kv2xdrqfxpug3rbqtatxgq5q62svewhvcijl7wfnj34mpcaqa;2017-09-12T00:00:00Z/2017-09-13T00:00:00Z;;0.0044323999;0.008;USD;$0.008 per used Application load balancer capacity unit-hour (or partial hour);Usage;;;LoadBalancing:Application;AmazonEC2;;0.0044323999;0.008;509579572466;0.5540500001;2017-09-13T00:00:00Z;2017-09-12T00:00:00Z;EU-LCUUsage;0.0044324;0.008;OnDemand;LCU-Hrs;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;;;ELB:Balancer;Used Application load balancer capacity units-hr;;;;;EU (Ireland);AWS Region;;;;;;;;;;;LoadBalancing:Application;;;;;Load Balancer-Application;eu-west-1;;;AmazonEC2;Amazon Elastic Compute Cloud;UYW2639HQS2YVCJQ;;;;;;;;EU-LCUUsage;;;;;;;;;;za;;prod;connect
3223;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;pmfrwt5pps3nwolg3uo3zlib3wmilejm6ylugii2em7j5w34eifa;2017-09-19T00:00:00Z/2017-09-20T00:00:00Z;;1.78e-08;0.02;USD;$0.02 per GB - EU (Ireland) data transfer to US East (Ohio);Usage;;;PublicIP-Out;AmazonEC2;;1.78e-08;0.02;509579572466;8.942e-07;2017-09-19T23:00:00Z;2017-09-19T00:00:00Z;EU-USE2-AWS-Out-Bytes;1.79e-08;0.02;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;3SXNXEB7AFKN7WA8;;;;;US East (Ohio);AWS Region;InterRegion Outbound;EU-USE2-AWS-Out-Bytes;;;;;;;;IAMUser:AIDAJM47Q7CUPS7UZGMRG:paolo.brizzolari;;za;;prod;connect
3224;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;oehg7yrcdiacn54zq53smfhzljffhxkbvksvcshmarbmgfuooiga;2017-09-12T00:00:00Z/2017-09-13T00:00:00Z;;7.16e-08;0.09;USD;$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier;Usage;;;CompleteMultipartUpload;AmazonS3;;7.16e-08;0.09;509579572466;7.953e-07;2017-09-12T21:00:00Z;2017-09-12T18:00:00Z;DataTransfer-Out-Bytes;0.0;0.0;OnDemand;GB;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;US East (N. Virginia);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;us-east-1;;;AWSDataTransfer;;HQEH3ZWJVT46JHRG;;;;;External;Other;AWS Outbound;DataTransfer-Out-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;;;;
3225;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;4t474dlno5t4ful6xon7vbctxmkji4dubc7zi24iffukmddkzuoa;2017-09-11T00:00:00Z/2017-09-12T00:00:00Z;;0.0;0.0;USD;$0.00 per GB data transfer out of EU (Ireland) to CloudFront;Usage;;;PublicIP-Out;AmazonEC2;;0.0;0.0;509579572466;3.0174e-06;2017-09-12T00:00:00Z;2017-09-11T19:00:00Z;EU-CloudFront-Out-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;ERGND8YCSTC46SB5;;;;;Amazon CloudFront;AWS Edge Location;InterRegion Outbound;EU-CloudFront-Out-Bytes;;;;;;;;;;es;;prod;web
3226;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;h6gbadyfrjvgugpdfxcsgivltwa6h53vdnqnfuov4cxwchsl63ea;2017-09-07T00:00:00Z/2017-09-08T00:00:00Z;;1.9051409288;0.085;USD;$0.085 per GB - first 10 TB / month data transfer out;Usage;;;GET;AmazonCloudFront;;1.9051409288;0.085;509579572466;22.4134226952;2017-09-08T00:00:00Z;2017-09-07T00:00:00Z;EU-DataTransfer-Out-Bytes;1.9051409291;0.085;OnDemand;GB;Amazon CloudFront;;;;;;;;;;;;;;;;;Europe;AWS Edge Location;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AmazonCloudFront;;VU3485RNDU6HBQF6;;;;;External;Other;CloudFront Outbound;EU-DataTransfer-Out-Bytes;;;;;;;;;;;;;
3227;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;u4za6ktl4nu3ot47ts4kgqrcxp3ncuh7qbjjgzmczl5vo4lo2t5q;2017-09-13T00:00:00Z/2017-09-14T00:00:00Z;;0.0337757873;0.085;USD;$0.085 per GB - first 10 TB / month data transfer out;Usage;;;GET;AmazonCloudFront;;0.0337757873;0.085;509579572466;0.3973622028;2017-09-14T00:00:00Z;2017-09-13T00:00:00Z;US-DataTransfer-Out-Bytes;0.0337757872;0.085;OnDemand;GB;Amazon CloudFront;;;;;;;;;;;;;;;;;United States;AWS Edge Location;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;us-east-1;;;AmazonCloudFront;;GV2WFGX37Q9PDSHF;;;;;External;Other;CloudFront Outbound;US-DataTransfer-Out-Bytes;;;;;;;;;;;;;
3228;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;mi3qdi6i3rsibo6kxcvedlqylu3j5lnb4mzswhdgblhaolzcsy2q;2017-09-13T00:00:00Z/2017-09-14T00:00:00Z;eu-west-1b;5.328;0.222;USD;$0.222 per On Demand Linux m4.xlarge Instance Hour;Usage;;;RunInstances;AmazonEC2;;5.328;0.222;509579572466;24.0;2017-09-14T00:00:00Z;2017-09-13T00:00:00Z;EU-BoxUsage:m4.xlarge;5.328;0.222;OnDemand;Hrs;Amazon Elastic Compute Cloud;;;2.4  GHz;Yes;;750 Mbps;;;;13;;;Yes;;;;;;;;General purpose;m4.xlarge;m4;No License required;EU (Ireland);AWS Region;;;;;;16 GiB;;High;8.0;Linux;RunInstances;Intel Xeon E5-2676 v3 (Haswell);;64-bit;"Intel AVX; Intel AVX2; Intel Turbo";Compute Instance;eu-west-1;;;AmazonEC2;Amazon Elastic Compute Cloud;6FU9JEK79WWSARQ9;EBS only;;;Shared;;;;EU-BoxUsage:m4.xlarge;4.0;;;;;;;IAMUser:AIDAJM47Q7CUPS7UZGMRG:paolo.brizzolari;;za;;prod;connect
3229;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;nmodygrzh6uccu4u452chyla4d7ybmaz3o3dqwnpohye2xawj7kq;2017-09-08T00:00:00Z/2017-09-09T00:00:00Z;;0.0;0.0;USD;$0.00 per GB - EU (Ireland) data transfer from US West (Northern California);Usage;;;PublicIP-In;AmazonEC2;;0.0;0.0;509579572466;0.0026707211;2017-09-09T00:00:00Z;2017-09-08T00:00:00Z;EU-USW1-AWS-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;PN6NV7HY5AGRADSX;;;;;US West (N. California);AWS Region;InterRegion Inbound;EU-USW1-AWS-In-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;;;;
3230;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;jbdouwf3varptaag65hxxasbtymm4n77ke3dc7s4ggvf7f5ccjsa;2017-09-01T00:00:00Z/2017-09-02T00:00:00Z;;0.0;0.0;USD;$0.00 per GB - EU (Ireland) data transfer from US East (Northern Virginia);Usage;;;PublicIP-In;AmazonEC2;;0.0;0.0;509579572466;8.2e-08;2017-09-01T12:00:00Z;2017-09-01T11:00:00Z;EU-USE1-AWS-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;H4TBXNHHCPZMWURK;;;;;US East (N. Virginia);AWS Region;InterRegion Inbound;EU-USE1-AWS-In-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;es;n/a;dev;prod
3231;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;5yc4ruck5sxi43f4f5k5x5a4tovacq7bvtxsoao4zdliv6zsptia;2017-09-04T00:00:00Z/2017-09-05T00:00:00Z;;9.59e-08;0.01;USD;$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB;Usage;;;PublicIP-Out;AmazonEC2;;9.59e-08;0.01;509579572466;9.5833e-06;2017-09-04T02:00:00Z;2017-09-04T00:00:00Z;EU-DataTransfer-Regional-Bytes;9.58e-08;0.01;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;F8E5RBBTWDY6X6HP;;;;;EU (Ireland);AWS Region;IntraRegion;EU-DataTransfer-Regional-Bytes;;;;;;;;IAMUser:AIDAJM47Q7CUPS7UZGMRG:paolo.brizzolari;;za;;prod;connect
3232;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;mza5vghcr6l6laoliq3u4lnlvyea5cjeuf42k2gob6bvjcpkg33a;2017-09-15T00:00:00Z/2017-09-16T00:00:00Z;;2.04e-08;0.09;USD;$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier;Usage;;;GetObject;AmazonS3;;2.04e-08;0.09;509579572466;2.263e-07;2017-09-15T09:00:00Z;2017-09-15T08:00:00Z;EU-DataTransfer-Out-Bytes;0.0;0.0;OnDemand;GB;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;FSEU4E6BRE95JTX8;;;;;External;Other;AWS Outbound;EU-DataTransfer-Out-Bytes;;;;;;;;;;;;;
3233;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;jeae7fevnjnmyqn4wsgiwao2fokjqaiq5fuwg4wu4fkdjv7texpq;2017-09-11T00:00:00Z/2017-09-12T00:00:00Z;;0.0;0.0;USD;$0.00 per GB - EU (Ireland) data transfer from South America (Sao Paulo);Usage;;;PublicIP-In;AmazonEC2;;0.0;0.0;509579572466;0.0026596597;2017-09-12T00:00:00Z;2017-09-11T00:00:00Z;EU-SAE1-AWS-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;NT6JFSGAPCSRR4QS;;;;;South America (Sao Paulo);AWS Region;InterRegion Inbound;EU-SAE1-AWS-In-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;;;;
3234;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;ydqbjewgd5tqzg6xqodm2lbgujmso2cgez7b3j67smrmaeiv75xa;2017-09-08T00:00:00Z/2017-09-09T00:00:00Z;;0.0017677642;0.09;USD;$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier;Usage;;;RunInstances;AmazonEC2;;0.0017677642;0.09;509579572466;0.0196418169;2017-09-09T00:00:00Z;2017-09-08T00:00:00Z;EU-DataTransfer-Out-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;FSEU4E6BRE95JTX8;;;;;External;Other;AWS Outbound;EU-DataTransfer-Out-Bytes;;;;;;;;IAMUser:AIDAJM47Q7CUPS7UZGMRG:paolo.brizzolari;;za;;prod;connect
3235;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;i2zydhh3gdoutyqkdxnjld6pzdzt5x3xxbbqat4pgv3ev7siwl6a;2017-09-11T00:00:00Z/2017-09-12T00:00:00Z;;0.0;0.0;USD;$0.00 per GB - EU (Ireland) data transfer from Asia Pacific (Singapore);Usage;;;PublicIP-In;AmazonEC2;;0.0;0.0;509579572466;0.0026624202;2017-09-12T00:00:00Z;2017-09-11T00:00:00Z;EU-APS1-AWS-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;F7F2HR4SMGWVPDWV;;;;;Asia Pacific (Singapore);AWS Region;InterRegion Inbound;EU-APS1-AWS-In-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;;;;
3236;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;e67kqqlsi5ykesdxpbflffnp6lqe637zzdazzn6nrb2hnqvrlf7q;2017-09-04T00:00:00Z/2017-09-05T00:00:00Z;;0.0;0.0;USD;0.0 per free event recorded in EU (Dublin) region;Usage;;;None;AWSCloudTrail;;0.0;0.0;509579572466;144.0;2017-09-05T00:00:00Z;2017-09-04T00:00:00Z;EU-FreeEventsRecorded;0.0;0.0;OnDemand;Events;AWS CloudTrail;;;;;;;;;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;Management Tools - AWS CloudTrail Free Events Recorded;eu-west-1;;;AWSCloudTrail;AWS CloudTrail;HN3F9GNMYBHVA3NK;;;;;;;;EU-FreeEventsRecorded;;;;;;;;;;;;;
3237;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;zr4v4x3nlxssbqbhcwqs7hakzgrikzqlgwib5ao3r4lnfj6eqqqq;2017-09-05T00:00:00Z/2017-09-06T00:00:00Z;;0.0;0.0;USD;$0.000 per GB - data transfer in per month;Usage;;;RunInstances;AmazonEC2;;0.0;0.0;509579572466;0.0216207457;2017-09-06T00:00:00Z;2017-09-05T00:00:00Z;EU-DataTransfer-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;External;Other;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;8TVXXVK53DBQVQD4;;;;;EU (Ireland);AWS Region;AWS Inbound;EU-DataTransfer-In-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;za;n/a;prod;connects
3238;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;7kwz34cgqwhn7owibh2cotffvlygtfn6a7un4yln7o5d2midcvmq;2017-09-12T00:00:00Z/2017-09-13T00:00:00Z;;0.0;0.0;USD;$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai);Usage;;;PutObject;AmazonS3;;0.0;0.0;509579572466;3.4189e-06;2017-09-12T11:00:00Z;2017-09-12T09:00:00Z;USE1-APS3-AWS-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;US East (N. Virginia);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;us-east-1;;;AWSDataTransfer;;CA5RFBSY7MFBKHTZ;;;;;Asia Pacific (Mumbai);AWS Region;InterRegion Inbound;USE1-APS3-AWS-In-Bytes;;;;;;;;;;;;;
3239;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;3cqkva3shxg3vsgdnp4eko6ccly5mett7ome4swqwyf6oucxw5sa;2017-09-16T00:00:00Z/2017-09-17T00:00:00Z;;0.00052;5e-06;USD;$0.005 per 1,000 PUT, COPY, POST, or LIST requests;Usage;;;PutObject;AmazonS3;;0.00052;5e-06;509579572466;104.0;2017-09-17T00:00:00Z;2017-09-16T00:00:00Z;Requests-Tier1;0.00052;5e-06;OnDemand;Requests;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;;;S3-API-Tier1;PUT/COPY/POST or LIST requests;;;;;US East (N. Virginia);AWS Region;;;;;;;;;;;;;;;;API Request;us-east-1;;;AmazonS3;;E9YHNFENF4XQBZR6;;;;;;;;Requests-Tier1;;;;;;;;;;;;;
3240;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;3ayyujlm4wqvh5be2456e6muok55nmupixlhxw3os4nkvkbbl4gq;2017-09-01T00:00:00Z/2017-09-02T00:00:00Z;;2.19967e-05;0.01;USD;$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB;Usage;;;PublicIP-In;AmazonEC2;;2.19967e-05;0.01;509579572466;0.0021996684;2017-09-01T13:00:00Z;2017-09-01T12:00:00Z;EU-DataTransfer-Regional-Bytes;2.19967e-05;0.01;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;F8E5RBBTWDY6X6HP;;;;;EU (Ireland);AWS Region;IntraRegion;EU-DataTransfer-Regional-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;es;;dev;system
3241;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;5ydqybtbi633fnjc3bqhdw7m5nxpueh3zo4if3yba56drlbzzofq;2017-09-18T00:00:00Z/2017-09-19T00:00:00Z;;0.0496015341;0.09;USD;$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier;Usage;;;RunInstances;AmazonEC2;;0.0496015341;0.09;509579572466;0.5511281564;2017-09-19T00:00:00Z;2017-09-18T00:00:00Z;EU-DataTransfer-Out-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;FSEU4E6BRE95JTX8;;;;;External;Other;AWS Outbound;EU-DataTransfer-Out-Bytes;;;;;;;;;;es;;prod;web
3242;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;vwp3cmo3p6nhm6wrvkfzeynh4huxmx4u2hp3szpchnm77grpx2jq;2017-09-20T00:00:00Z/2017-09-21T00:00:00Z;;0.0;0.0;USD;$0.00 per GB - EU (Ireland) data transfer from US East (Ohio);Usage;;;PublicIP-In;AmazonEC2;;0.0;0.0;509579572466;2.0118e-06;2017-09-20T20:00:00Z;2017-09-20T09:00:00Z;EU-USE2-AWS-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;WR37XYX8XW4QX9WZ;;;;;US East (Ohio);AWS Region;InterRegion Inbound;EU-USE2-AWS-In-Bytes;;;;;;;;IAMUser:AIDAJM47Q7CUPS7UZGMRG:paolo.brizzolari;bbap-connects-prod-1;za;;prod;connect
3243;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;vrw52p7odxkqcuvzahkmibwqqmpjkjgn7vf3plmitrukj3h3yo2a;2017-09-06T00:00:00Z/2017-09-07T00:00:00Z;;1.1440000008;0.11;USD;$0.11 per GB-month of General Purpose SSD (gp2) provisioned storage - EU (Ireland);Usage;;;CreateVolume-Gp2;AmazonEC2;;1.1440000008;0.11;509579572466;10.3999999992;2017-09-07T00:00:00Z;2017-09-06T00:00:00Z;EU-EBS:VolumeUsage.gp2;1.1439999999;0.11;OnDemand;GB-Mo;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;3000 for volumes <= 1 TiB;10000.0;160 MB/sec;16 TiB;;;;;;;;;;;Storage;eu-west-1;;;AmazonEC2;Amazon Elastic Compute Cloud;GDX844Q9TQAG2YZ2;;;SSD-backed;;;;;EU-EBS:VolumeUsage.gp2;;;General Purpose;;;;;;;;;;
3244;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;vqil32p3gysl2mznvhmpujwsjoiunp2mjso6vk3x4djc3uxkppwa;2017-09-12T00:00:00Z/2017-09-13T00:00:00Z;;0.008435;5e-06;USD;$0.005 per 1,000 PUT, COPY, POST, or LIST requests;Usage;;;UploadPart;AmazonS3;;0.008435;5e-06;509579572466;1687.0;2017-09-13T00:00:00Z;2017-09-12T00:00:00Z;EU-Requests-Tier1;0.008435;5e-06;OnDemand;Requests;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;;;S3-API-Tier1;PUT/COPY/POST or LIST requests;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;API Request;eu-west-1;;;AmazonS3;;578M9UJHH6X5PZVC;;;;;;;;EU-Requests-Tier1;;;;;;;;;;;;;
3245;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;h6gbadyfrjvgugpdfxcsgivltwa6h53vdnqnfuov4cxwchsl63ea;2017-09-09T00:00:00Z/2017-09-10T00:00:00Z;;1.7006313941;0.085;USD;$0.085 per GB - first 10 TB / month data transfer out;Usage;;;GET;AmazonCloudFront;;1.7006313941;0.085;509579572466;20.007428163;2017-09-10T00:00:00Z;2017-09-09T00:00:00Z;EU-DataTransfer-Out-Bytes;1.7006313939;0.085;OnDemand;GB;Amazon CloudFront;;;;;;;;;;;;;;;;;Europe;AWS Edge Location;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AmazonCloudFront;;VU3485RNDU6HBQF6;;;;;External;Other;CloudFront Outbound;EU-DataTransfer-Out-Bytes;;;;;;;;;;;;;
